population,profile_id,rotor_position,rotor_present,s2_coupling_interval_ms,apd90_0d_ms,erp_1d_ms,cv_1d_cm_s,vw_any_duration_ms,vw_sustained_duration_ms,df_baseline_hz,area_baseline_cm2,df_baseline_interval_0p5hz,df_baseline_subgroup
pAF,2433,f,0,NaN,232.515940560108,251,69.6902654867257,13,0,NaN,NaN,,
pAF,2450,f,0,NaN,203.25214073719,252,66.2460567823343,25,0,NaN,NaN,,
pAF,2481,f,1,216,185.918449029567,192,77.6818742293465,21,21,5.859375,1.2744,5.5-6.0,mid
pAF,2487,f,1,224,161.692730821953,186,70.548712206047,34,34,5.859375,1.1151,5.5-6.0,mid
pAF,2497,f,0,NaN,221.114773532172,252,85.1351351351351,14,0,NaN,NaN,,
pAF,2512,f,1,233,174.235026591115,204,58.933582787652,27,27,5.126953125,1.0593,5.0-5.5,mid
pAF,2515,f,0,NaN,207.945536244406,266,83.3333333333333,31,0,NaN,NaN,,
pAF,2536,f,1,248,204.303006620154,239,74.3801652892562,11,3,4.39453125,1.0053,4.1-4.5,low
pAF,2552,f,1,222,162.621575091121,191,86.3013698630137,28,26,5.859375,1.0998,5.5-6.0,mid
pAF,2582,f,1,223,172.051200217451,191,72,29,29,5.9814453125,1.3005,5.5-6.0,mid
pAF,2599,f,0,NaN,231.577897266332,281,84.4504021447721,15,0,NaN,NaN,,
pAF,2603,f,0,NaN,209.479688698164,224,80.2547770700637,10,1,NaN,NaN,,mid
pAF,2605,f,1,215,161.229916205535,178,64.8148148148148,36,36,6.34765625,1.2897,6.0-6.5,mid
pAF,2634,f,0,NaN,219.987616742779,269,77.6818742293465,0,0,NaN,NaN,,
pAF,2642,f,0,NaN,208.256266141965,213,83.223249669749,9,5,NaN,NaN,,mid
pAF,2643,f,0,NaN,239.797724475924,263,88.35904628331,6,0,NaN,NaN,,
pAF,2672,f,0,NaN,225.154543416429,229,86.3013698630136,0,0,NaN,NaN,,
pAF,2697,f,1,236,206.755746144438,216,71.6723549488055,18,18,5.37109375,1.1187,5.0-5.5,mid
pAF,2699,f,1,213,209.191346593158,210,82.1382007822686,3,3,5.859375,1.3905,5.5-6.0,mid
pAF,2726,f,1,194,170.038555084204,180,84,14,14,7.080078125,1.3167,6.5-7.3,high
pAF,2727,f,1,207,160.390649555309,174,83.223249669749,30,30,6.4697265625,1.1376,6.0-6.5,mid
pAF,2742,f,1,196,174.941367067382,179,82.6771653543307,16,16,6.8359375,1.1889,6.5-7.3,high
pAF,2758,f,1,210,168.698353042186,186,72,22,22,5.859375,1.1394,5.5-6.0,mid
pAF,2763,f,0,NaN,242.93603226744,312,66.5258711721225,1,0,NaN,NaN,,
pAF,2765,f,1,197,166.761714505228,177,81.1855670103092,18,18,6.591796875,1.0359,6.5-7.3,high
pAF,2766,f,0,NaN,232.106707348663,249,75.0893921334922,1,0,NaN,NaN,,
pAF,2775,f,1,214,213.120272067092,209,65.8307210031348,8,8,6.4697265625,1.0674,6.0-6.5,mid
pAF,2792,f,0,NaN,230.13132015337,279,84.4504021447721,14,0,NaN,NaN,,
pAF,2803,f,1,206,176.382858512407,184,67.0926517571885,22,22,6.9580078125,0.9414,6.5-7.3,high
pAF,2805,f,0,NaN,225.111617005692,270,81.9245773732119,10,0,NaN,NaN,,
pAF,2824,f,0,NaN,235.327384408847,286,62.0689655172414,1,0,NaN,NaN,,
pAF,2825,f,1,260,199.589838229353,224,60.2294455066921,31,31,4.7607421875,1.089,4.5-5.0,low
pAF,2866,f,0,NaN,238.88331240783,239,77.4907749077491,10,0,NaN,NaN,,
pAF,2872,f,1,264,187.327215169957,231,60,29,29,4.2724609375,0.9792,4.1-4.5,low
pAF,2910,f,1,211,192.156329976184,194,79.8479087452471,16,16,6.4697265625,1.2645,6.0-6.5,mid
pAF,2911,f,0,NaN,232.837937679142,258,81.3953488372093,0,0,NaN,NaN,,
pAF,2923,f,0,NaN,236.418131324164,250,71.5096481271282,1,0,NaN,NaN,,
pAF,2933,f,0,NaN,212.154609254401,225,88.1118881118881,12,0,NaN,NaN,,
pAF,2939,f,1,220,196.952057564013,207,63.508064516129,14,14,5.859375,1.2465,5.5-6.0,mid
pAF,2947,f,1,206,179.015899677586,191,83.4437086092715,13,13,6.103515625,1.3113,6.0-6.5,mid
pAF,2979,f,0,NaN,228.420746505835,239,66.4556962025316,7,1,NaN,NaN,,low
pAF,2992,f,0,NaN,235.17099356254,260,79.5454545454545,1,0,NaN,NaN,,
pAF,3007,f,0,NaN,223.140534260325,221,84,0,0,NaN,NaN,,
pAF,3015,f,1,214,182.065034752159,198,84.7913862718708,14,14,5.4931640625,1.422,5.0-5.5,mid
pAF,3016,f,0,NaN,244.705565374068,293,79.2452830188679,1,0,NaN,NaN,,
pAF,3018,f,1,186,180.962124799895,183,78.0669144981413,5,5,6.9580078125,1.035,6.5-7.3,high
pAF,3038,f,1,188,168.843751319189,181,80.7692307692307,17,3,5.9814453125,1.2492,5.5-6.0,mid
pAF,3055,f,0,NaN,223.806240708909,283,63.9593908629442,19,0,NaN,NaN,,
pAF,3064,f,1,221,183.831808900737,209,83.3333333333333,11,11,5.2490234375,1.2366,5.0-5.5,mid
pAF,3082,f,1,213,173.287718384221,186,74.468085106383,24,24,7.080078125,1.2366,6.5-7.3,high
pAF,3090,f,0,NaN,195.726289199018,200,80.5626598465473,0,0,NaN,NaN,,
pAF,3094,f,0,NaN,206.3382327902,209,85.2503382949932,14,1,NaN,NaN,,
pAF,3104,f,1,221,183.56108308777,197,81.7120622568093,21,21,5.859375,1.2033,5.5-6.0,mid
pAF,3108,f,1,199,165.547006154928,181,77.2058823529412,17,17,6.34765625,1.179,6.0-6.5,mid
pAF,3130,f,0,NaN,233.150879853027,260,71.9178082191781,7,0,NaN,NaN,,
pAF,3135,f,1,196,185.852244525508,191,87.1369294605809,5,5,6.34765625,1.1511,6.0-6.5,mid
pAF,3136,f,1,246,189.78100302659,227,65.2173913043478,27,3,4.39453125,1.0521,4.1-4.5,low
pAF,3151,f,1,196,169.193127049642,186,87.378640776699,9,9,6.2255859375,1.1664,6.0-6.5,mid
pAF,3153,f,0,NaN,227.350515819242,242,87.5,9,0,NaN,NaN,,
pAF,3155,f,1,249,169.952260196413,211,68.3297180043384,33,31,4.7607421875,0.9558,4.5-5.0,low
pAF,3170,f,0,NaN,210.314989547747,242,74.6445497630332,7,0,NaN,NaN,,
pAF,3175,f,1,224,217.338397181171,216,73.512252042007,8,8,6.103515625,1.3968,6.0-6.5,mid
pAF,3183,f,0,NaN,177.821726884256,225,75.4491017964072,31,0,NaN,NaN,,
pAF,3189,f,1,216,161.977356089868,183,74.6445497630332,31,31,5.9814453125,1.3356,5.5-6.0,mid
pAF,3192,f,0,NaN,192.754760114272,227,83.4437086092715,21,0,NaN,NaN,,
pAF,3199,f,1,238,205.317873517182,224,76.271186440678,12,12,5.37109375,1.2906,5.0-5.5,mid
pAF,3211,f,1,213,160.068468287362,180,80.9768637532134,29,25,5.615234375,1.1295,5.5-6.0,mid
pAF,3212,f,0,NaN,220.942648689903,234,87.1369294605809,17,0,NaN,NaN,,
pAF,3239,f,1,183,165.7434979877,167,83.5543766578249,16,16,6.8359375,1.1133,6.5-7.3,high
pAF,3245,f,0,NaN,203.094347644444,260,57.9576816927323,34,0,NaN,NaN,,
pAF,3246,f,1,262,237.352477909779,248,61.046511627907,12,2,4.7607421875,1.2096,4.5-5.0,low
pAF,3250,f,0,NaN,213.955143128587,248,75.0893921334922,17,0,NaN,NaN,,
pAF,3258,f,0,NaN,237.960788995952,276,81.5006468305304,13,0,NaN,NaN,,
pAF,3307,f,1,237,162.690533726411,190,53.2994923857868,44,44,5.4931640625,0.9549,5.0-5.5,mid
pAF,3320,f,0,NaN,224.901027996224,225,83.223249669749,7,1,NaN,NaN,,mid
pAF,3329,f,0,NaN,201.423412258082,243,74.0305522914218,23,0,NaN,NaN,,
pAF,3336,f,1,204,165.70898334447,168,75.3588516746411,33,33,6.7138671875,1.3149,6.5-7.3,high
pAF,3341,f,0,NaN,238.543686886267,262,85.7142857142857,6,0,NaN,NaN,,
pAF,3346,f,1,208,174.1002308854,186,81.8181818181818,20,20,6.103515625,1.2591,6.0-6.5,mid
pAF,3367,f,1,207,161.983068797192,179,75.4491017964072,24,24,6.103515625,1.0386,6.0-6.5,mid
pAF,3382,f,1,193,175.254681015926,174,80.0508259212198,18,18,7.2021484375,1.1988,6.5-7.3,high
pAF,3395,f,0,NaN,175.503009460772,223,84.2245989304813,28,0,NaN,NaN,,
pAF,3396,f,0,NaN,236.900240335075,254,84.2245989304813,1,0,NaN,NaN,,
pAF,3413,f,1,237,199.09302306045,213,71.6723549488055,21,21,5.37109375,1.1124,5.0-5.5,mid
pAF,3414,f,0,NaN,194.445917741272,225,73.5981308411215,25,0,NaN,NaN,,
pAF,3424,f,0,NaN,189.689317916505,200,80.7692307692308,1,1,NaN,NaN,,mid
pAF,3426,f,0,NaN,227.120543325582,281,85.7142857142857,18,0,NaN,NaN,,
pAF,3435,f,1,204,171.33436165491,182,84.4504021447721,21,21,6.4697265625,1.5264,6.0-6.5,mid
pAF,3444,f,1,259,174.431144630806,218,61.105722599418,38,37,4.7607421875,1.0773,4.5-5.0,low
pAF,3451,f,0,NaN,240.779856768095,255,82.8947368421052,1,0,NaN,NaN,,
pAF,3456,f,1,212,189.398485519429,196,80.7692307692308,15,15,6.34765625,1.2393,6.0-6.5,mid
pAF,3470,f,1,214,186.406193486895,196,74.4680851063829,16,16,5.9814453125,1.1178,5.5-6.0,mid
pAF,3471,f,1,225,189.789831171678,204,79.746835443038,19,17,5.2490234375,1.1898,5.0-5.5,mid
pAF,3482,f,0,NaN,195.530878512713,211,88.2352941176471,16,0,NaN,NaN,,
pAF,3491,f,1,202,195.527124800057,191,81.7120622568093,12,12,6.8359375,1.3608,6.5-7.3,high
pAF,3492,f,1,237,206.015065648971,230,81.3953488372093,6,2,5.0048828125,1.2033,5.0-5.5,mid
pAF,3494,f,0,NaN,227.608192184656,303,54.4511668107174,31,0,NaN,NaN,,
pAF,3502,f,0,NaN,210.78528549333,226,88.4831460674157,12,0,NaN,NaN,,
pAF,3515,f,1,232,168.808603264762,204,66.1070304302204,25,25,5.126953125,1.0557,5.0-5.5,mid
pAF,3525,f,1,235,198.377045879199,217,84.7913862718708,15,15,5.126953125,1.2447,5.0-5.5,mid
pAF,3528,f,0,NaN,220.063314998755,265,79.9492385786802,16,0,NaN,NaN,,
pAF,3534,f,1,198,175.624439581785,179,84.5637583892617,18,18,6.9580078125,1.3437,6.5-7.3,high
pAF,3562,f,0,NaN,235.044649854106,267,54.735013032146,2,0,NaN,NaN,,
pAF,3566,f,1,232,178.796844485012,198,72.3306544202067,31,31,5.7373046875,1.2699,5.5-6.0,mid
pAF,3575,f,0,NaN,201.19227851188,212,86.7768595041322,16,0,NaN,NaN,,
pAF,3576,f,0,NaN,229.207047792712,243,67.3076923076923,0,0,NaN,NaN,,
pAF,3583,f,1,237,213.599949767769,222,69.4597574421168,13,13,5.4931640625,1.2906,5.0-5.5,mid
pAF,3588,f,0,NaN,221.194049044068,222,82.1382007822686,10,0,NaN,NaN,,
pAF,3601,f,0,NaN,179.747948569071,216,84.3373493975904,28,1,NaN,NaN,,low
pAF,3645,f,1,205,161.920315311851,175,65.2173913043478,30,30,6.4697265625,1.2519,6.0-6.5,mid
pAF,3677,f,0,NaN,228.593398637371,241,87.6216968011127,6,0,NaN,NaN,,
pAF,3692,f,0,NaN,225.356066110377,239,84.3373493975904,10,0,NaN,NaN,,
pAF,3708,f,1,217,183.256886387935,207,85.4816824966079,16,5,5.37109375,1.1844,5.0-5.5,mid
pAF,3717,f,1,250,180.655185995041,227,81.5006468305304,26,13,4.5166015625,0.9882,4.5-5.0,low
pAF,3730,f,1,218,201.922183284958,202,81.3953488372093,14,14,6.103515625,1.1682,6.0-6.5,mid
pAF,3747,f,1,211,192.017127452673,193,84.9056603773585,18,18,6.8359375,1.2087,6.5-7.3,high
pAF,3759,f,0,NaN,244.917546516939,255,79.345088161209,0,0,NaN,NaN,,
pAF,3768,f,1,223,172.503174775629,195,73.512252042007,25,25,5.4931640625,1.0539,5.0-5.5,mid
pAF,3780,f,1,236,196.356757378169,215,77.0171149144254,25,9,4.8828125,1.1565,4.5-5.0,low
pAF,3811,f,0,NaN,180.570483394411,231,75.1789976133652,22,1,NaN,NaN,,mid
pAF,3818,f,1,239,212.597447786655,219,74.6445497630332,25,3,5.0048828125,1.3446,5.0-5.5,mid
pAF,3864,f,1,228,169.124061745388,187,64.0243902439025,38,38,5.859375,1.1259,5.5-6.0,mid
pAF,3876,f,1,215,170.123088134991,183,86.1833105335157,28,22,6.103515625,1.3149,6.0-6.5,mid
pAF,3899,f,0,NaN,224.499047041005,288,75.6302521008403,23,0,NaN,NaN,,
pAF,3926,f,1,215,174.248977730873,188,80.1526717557252,23,23,5.9814453125,0.963,5.5-6.0,mid
pAF,3929,f,0,NaN,221.599993642281,244,84,15,0,NaN,NaN,,
pAF,3932,f,0,NaN,171.994763033021,194,67.379679144385,25,23,NaN,NaN,,mid
pAF,3935,f,1,221,173.281380496221,207,80.8729139922978,23,11,5.126953125,1.1961,5.0-5.5,mid
pAF,3937,f,1,205,169.053193133186,178,78.4557907845579,26,26,6.8359375,1.3608,6.5-7.3,high
pAF,3938,f,0,NaN,239.982045068813,268,70.8661417322835,18,0,NaN,NaN,,
pAF,3953,f,1,221,174.908211412607,188,62.5620655412115,31,31,6.34765625,0.9819,6.0-6.5,mid
pAF,3958,f,0,NaN,204.050991086828,211,86.4197530864198,9,1,NaN,NaN,,mid
pAF,3961,f,0,NaN,239.409353432849,249,82.2454308093995,0,0,NaN,NaN,,
pAF,3964,f,1,249,215.768486052562,239,77.8739184177997,8,8,4.7607421875,1.0602,4.5-5.0,low
pAF,3980,f,1,221,181.69687728415,200,76.1789600967352,19,17,5.4931640625,1.2798,5.0-5.5,mid
pAF,3981,f,1,219,185.323258240227,198,75.1789976133651,17,17,5.7373046875,1.2096,5.5-6.0,mid
pAF,3993,f,1,199,173.977923531871,182,85.3658536585366,27,3,6.103515625,1.3698,6.0-6.5,mid
pAF,3998,f,1,201,187.708934569127,194,86.6574965612104,6,6,5.9814453125,1.1673,5.5-6.0,mid
pAF,4005,f,1,205,177.306654479682,190,83.5543766578249,14,14,6.7138671875,1.2303,6.5-7.3,high
pAF,4022,f,1,246,174.668399776754,202,56.4010743061773,43,43,5.37109375,1.1619,5.0-5.5,mid
pAF,4037,f,0,NaN,215.059708865687,250,77.3955773955774,19,0,NaN,NaN,,
pAF,4047,f,0,NaN,197.392753063526,224,86.7768595041322,21,1,NaN,NaN,,mid
pAF,4052,f,0,NaN,199.993834299181,233,85.8310626702997,16,0,NaN,NaN,,
pAF,4053,f,0,NaN,239.72215743702,237,81.7120622568093,0,0,NaN,NaN,,
pAF,4063,f,1,201,183.214140055745,184,82.5688073394495,16,16,6.4697265625,1.1628,6.0-6.5,mid
pAF,4066,f,0,NaN,232.680838746943,288,85.8310626702997,13,0,NaN,NaN,,
pAF,4074,f,1,231,200.793279813603,209,65.8995815899581,20,20,5.615234375,1.3023,5.5-6.0,mid
pAF,4085,f,0,NaN,235.303805793199,241,85.9481582537517,0,0,NaN,NaN,,
pAF,4086,f,0,NaN,232.721482724664,244,73.512252042007,4,0,NaN,NaN,,
pAF,4100,f,1,214,173.090911541702,187,85.3658536585366,24,22,6.103515625,1.3968,6.0-6.5,mid
pAF,4106,f,0,NaN,183.284792695726,237,75.5395683453237,24,0,NaN,NaN,,
pAF,4119,f,0,NaN,232.681187042363,277,85.5978260869565,3,0,NaN,NaN,,
pAF,4166,f,1,218,175.409976919109,192,80.6658130601792,23,23,6.2255859375,1.17,6.0-6.5,mid
pAF,4174,f,1,215,175.908587805403,187,85.0202429149798,25,21,5.9814453125,1.0305,5.5-6.0,mid
pAF,4181,f,0,NaN,228.06346778947,236,75.1789976133651,1,1,NaN,NaN,,
pAF,4231,f,1,221,206.398884048409,209,87.8661087866109,10,10,5.7373046875,1.1268,5.5-6.0,mid
pAF,4238,f,1,229,216.978430948286,228,75.7211538461538,2,2,5.7373046875,1.3275,5.5-6.0,mid
pAF,4243,f,1,249,174.977128909486,235,80.0508259212198,29,5,4.39453125,1.1178,4.1-4.5,low
pAF,4246,f,1,202,160.777127784917,180,82.1382007822686,21,21,5.9814453125,1.2663,5.5-6.0,mid
pAF,4257,f,0,NaN,235.734793318254,307,81.2903225806452,19,0,NaN,NaN,,
pAF,4273,f,1,221,198.861082832998,207,74.0305522914218,12,12,6.103515625,1.152,6.0-6.5,mid
pAF,4312,f,0,NaN,244.447358038626,272,84.4504021447721,4,0,NaN,NaN,,
pAF,4334,f,1,225,203.620905525961,220,78.5536159600997,5,5,5.4931640625,1.3113,5.0-5.5,mid
pAF,4342,f,0,NaN,240.215766072157,297,85.1351351351351,10,0,NaN,NaN,,
pAF,4360,f,1,204,180.88960700039,188,68.7022900763359,16,16,6.591796875,1.0512,6.5-7.3,high
pAF,4387,f,0,NaN,220.805879651991,236,82.7858081471747,8,0,NaN,NaN,,
pAF,4403,f,0,NaN,183.4985183307,184,81.7120622568093,19,19,NaN,NaN,,mid
pAF,4431,f,1,223,164.444831144057,184,56.910569105691,36,36,5.615234375,1.0422,5.5-6.0,mid
pAF,4452,f,1,216,178.581869055939,191,69.078947368421,23,23,5.615234375,1.2933,5.5-6.0,mid
pAF,4471,f,0,NaN,241.602276071106,239,81.924577373212,2,0,NaN,NaN,,
pAF,4482,f,0,NaN,238.672482859212,283,78.1637717121588,8,0,NaN,NaN,,
pAF,4484,f,0,NaN,235.519140628516,264,83.223249669749,4,0,NaN,NaN,,
pAF,4488,f,1,214,175.08716254279,185,80.3571428571428,26,24,6.2255859375,1.3788,6.0-6.5,mid
pAF,4519,f,1,223,183.757103260381,206,71.6723549488054,16,16,5.7373046875,1.1664,5.5-6.0,mid
pAF,4548,f,0,NaN,189.502009397642,197,81.5006468305304,0,0,NaN,NaN,,
pAF,4562,f,1,207,178.813573956155,191,64.1547861507128,16,16,6.34765625,1.0143,6.0-6.5,mid
pAF,4564,f,1,206,177.899504621979,179,77.490774907749,25,25,6.9580078125,1.1205,6.5-7.3,high
pAF,4575,f,1,224,177.972191918816,200,87.0165745856354,21,19,5.37109375,1.017,5.0-5.5,mid
pAF,4576,f,1,220,196.664395525433,198,80.8729139922978,20,20,6.591796875,1.395,6.5-7.3,high
pAF,4581,f,1,190,162.561758851756,169,78.8485607008761,18,18,6.591796875,1.1412,6.5-7.3,high
pAF,4582,f,0,NaN,209.338284011501,228,83.4437086092715,8,0,NaN,NaN,,
pAF,4634,f,0,NaN,208.393267392632,246,85.9481582537517,12,0,NaN,NaN,,
pAF,4653,f,1,232,182.988604888837,209,76.9230769230769,25,5,4.7607421875,1.0782,4.5-5.0,low
pAF,4657,f,1,206,186.858100753576,196,83.223249669749,9,9,6.2255859375,1.2798,6.0-6.5,mid
pAF,4661,f,0,NaN,205.616708856418,235,55.0699300699301,18,0,NaN,NaN,,
pAF,4671,f,1,211,178.000236727217,184,68.6274509803921,26,26,6.591796875,1.3644,6.5-7.3,high
pAF,4674,f,1,226,191.981913378761,207,70.4697986577181,35,11,5.37109375,1.2987,5.0-5.5,mid
pAF,4713,f,1,197,163.766193094532,180,77.8739184177997,23,9,5.859375,0.927,5.5-6.0,mid
pAF,4716,f,1,229,215.358236109059,220,74.1176470588236,8,8,5.615234375,1.3509,5.5-6.0,mid
pAF,4720,f,1,216,169.468932808581,194,72.5806451612903,20,20,5.4931640625,0.5499,5.0-5.5,mid
pAF,4730,f,1,250,178.39875110126,234,78.1637717121588,27,7,4.39453125,0.9918,4.1-4.5,low
pAF,4769,f,0,NaN,230.173382615045,272,86.4197530864198,11,0,NaN,NaN,,
pAF,4772,f,0,NaN,200.67061640774,248,76.8292682926829,11,0,NaN,NaN,,
pAF,4791,f,0,NaN,201.089811875769,233,75.0893921334922,16,0,NaN,NaN,,
pAF,4799,f,0,NaN,242.004413472896,272,84.9056603773585,5,0,NaN,NaN,,
pAF,4854,f,1,222,201.821590114021,218,86.5384615384615,4,2,5.7373046875,1.2744,5.5-6.0,mid
pAF,4859,f,0,NaN,167.364835215827,215,60.5769230769231,38,0,NaN,NaN,,
pAF,4860,f,1,211,187.68536870915,194,79.746835443038,16,16,6.4697265625,1.2573,6.0-6.5,mid
pAF,4862,f,1,195,165.094333183173,171,85.0202429149798,22,22,7.2021484375,1.3815,6.5-7.3,high
pAF,4884,f,0,NaN,191.122171742638,241,82.5688073394495,18,0,NaN,NaN,,
pAF,4891,f,0,NaN,219.379269455152,250,78.3582089552239,19,0,NaN,NaN,,
pAF,4914,f,1,214,188.865992641091,196,78.9473684210526,17,17,6.7138671875,1.1754,6.5-7.3,high
pAF,4916,f,0,NaN,232.451664340959,261,71.3476783691959,0,0,NaN,NaN,,
pAF,4926,f,1,217,161.217663046438,189,72.2477064220183,24,24,5.4931640625,1.2114,5.0-5.5,mid
pAF,4935,f,0,NaN,221.698311511718,242,73.9436619718309,7,0,NaN,NaN,,
pAF,4937,f,1,217,168.897647717109,208,82.6771653543307,8,8,5.126953125,1.0629,5.0-5.5,mid
pAF,4942,f,0,NaN,238.367773507722,277,79.4451450189155,1,0,NaN,NaN,,
pAF,4945,f,1,222,162.979306265785,198,55.6537102473498,43,19,4.8828125,1.0188,4.5-5.0,mid
pAF,4948,f,0,NaN,222.483311725322,233,84.4504021447721,14,0,NaN,NaN,,
pAF,4960,f,0,NaN,200.512287919642,228,79.9492385786802,21,0,NaN,NaN,,
pAF,4962,f,1,228,185.092309345535,208,84.2245989304813,23,13,5.2490234375,1.1214,5.0-5.5,mid
pAF,4964,f,1,205,171.498706005274,180,83.3333333333333,23,23,7.080078125,1.2267,6.5-7.3,high
pAF,4970,f,0,NaN,238.587923383304,279,83.1134564643799,5,0,NaN,NaN,,
pAF,4971,f,0,NaN,242.185050586464,254,71.1864406779661,3,0,NaN,NaN,,
pAF,4986,f,0,NaN,175.350263733839,225,82.5688073394495,24,1,NaN,NaN,,mid
pAF,5063,f,0,NaN,236.473765886738,278,69.0032858707557,8,0,NaN,NaN,,
pAF,5071,f,1,206,164.540906139307,176,75.9036144578313,28,28,6.4697265625,1.1412,6.0-6.5,mid
pAF,5075,f,1,221,181.861888722997,204,84.9056603773585,25,3,5.37109375,1.3905,5.0-5.5,mid
pAF,5082,f,0,NaN,244.667245197626,258,73.170731707317,0,0,NaN,NaN,,
pAF,5088,f,1,210,185.609350330553,197,82.2454308093995,12,12,6.2255859375,1.0278,6.0-6.5,mid
pAF,5099,f,0,NaN,240.745438930993,284,66.4556962025316,9,0,NaN,NaN,,
pAF,5114,f,1,216,186.781731485833,194,81.7120622568093,19,19,5.859375,1.1682,5.5-6.0,mid
pAF,5139,f,0,NaN,237.263680391414,252,79.4451450189155,1,0,NaN,NaN,,
pAF,5153,f,1,230,160.783467738998,204,79.4451450189155,31,19,5.0048828125,0.9891,5.0-5.5,mid
pAF,5169,f,1,198,160.899981834424,175,81.1855670103093,21,19,6.2255859375,1.2024,6.0-6.5,mid
pAF,5182,f,0,NaN,204.586342355055,208,85.8310626702997,4,3,NaN,NaN,,mid
pAF,5189,f,0,NaN,218.493545443715,224,84.2245989304813,7,0,NaN,NaN,,
pAF,5192,f,0,NaN,218.972293664243,258,83.6653386454183,12,0,NaN,NaN,,
pAF,5199,f,1,237,219.965849118693,235,84.6774193548387,2,2,5.126953125,1.2114,5.0-5.5,mid
pAF,5211,f,1,197,167.338041031697,169,83.0039525691699,26,26,6.9580078125,1.206,6.5-7.3,high
pAF,5215,f,0,NaN,211.647338843475,216,86.5384615384615,9,0,NaN,NaN,,
pAF,5224,f,0,NaN,219.886885191467,258,83.7765957446808,12,0,NaN,NaN,,
pAF,5228,f,0,NaN,229.356772443782,230,74.8218527315914,13,0,NaN,NaN,,
pAF,5231,f,1,232,192.00588172827,219,84.7913862718708,16,5,4.8828125,1.1817,4.5-5.0,low
pAF,5248,f,0,NaN,218.199709197783,309,55.4577464788733,2,0,NaN,NaN,,
pAF,5260,f,1,208,164.983715056871,177,77.970297029703,27,27,6.9580078125,1.1214,6.5-7.3,high
pAF,5291,f,0,NaN,211.157703766192,236,85.4816824966078,17,0,NaN,NaN,,
pAF,5314,f,0,NaN,238.29645498922,245,75.6302521008403,1,1,NaN,NaN,,low
pAF,5315,f,1,219,175.081651286717,198,75.9951749095295,19,19,5.7373046875,1.1961,5.5-6.0,mid
pAF,5350,f,0,NaN,225.902502019781,260,75.0893921334922,13,0,NaN,NaN,,
pAF,5358,f,0,NaN,234.533422497851,274,59.1549295774648,31,0,NaN,NaN,,
pAF,5393,f,0,NaN,201.700281500547,266,65.625,24,0,NaN,NaN,,
pAF,5413,f,1,250,234.354410888387,242,73.8569753810082,5,5,4.8828125,1.2231,4.5-5.0,mid
pAF,5420,f,1,243,198.032144255252,225,79.5454545454545,16,16,5.0048828125,1.0521,5.0-5.5,mid
pAF,5436,f,0,NaN,228.085734372245,279,84.3373493975903,2,0,NaN,NaN,,
pAF,5441,f,1,217,163.343700987716,185,86.5384615384615,29,29,6.103515625,1.2096,6.0-6.5,mid
pAF,5448,f,0,NaN,228.607493395109,225,78.1637717121588,0,0,NaN,NaN,,
pAF,5463,f,1,201,178.78682180067,191,85.3658536585366,9,9,5.859375,1.4049,5.5-6.0,mid
pAF,5466,f,0,NaN,232.184475140602,230,82.2454308093995,1,1,NaN,NaN,,mid
pAF,5472,f,0,NaN,221.942512434602,224,87.0165745856354,8,0,NaN,NaN,,
pAF,5488,f,0,NaN,221.556176845537,229,83.4437086092715,0,0,NaN,NaN,,
pAF,5517,f,0,NaN,193.723993766427,227,84.3373493975904,7,0,NaN,NaN,,
pAF,5521,f,1,203,174.107355848668,183,73.0858468677494,19,19,6.4697265625,1.1565,6.0-6.5,mid
pAF,5526,f,0,NaN,186.034600157327,237,77.1113831089351,32,0,NaN,NaN,,
pAF,5538,f,0,NaN,206.185634632639,229,85.2503382949932,15,0,NaN,NaN,,
pAF,5549,f,1,224,197.486228026413,202,69.1547749725576,20,20,6.103515625,1.1862,6.0-6.5,mid
pAF,5551,f,0,NaN,242.961466528744,285,63.12625250501,7,0,NaN,NaN,,
pAF,5568,f,1,212,178.649997166911,195,82.8947368421053,15,15,5.7373046875,1.2528,5.5-6.0,mid
pAF,5577,f,1,243,168.593096310098,207,73.6842105263158,32,32,6.591796875,0.7182,6.5-7.3,high
pAF,5591,f,1,243,200.972798062263,219,63.894523326572,23,23,5.126953125,1.2033,5.0-5.5,mid
pAF,5623,f,0,NaN,237.892284996204,249,83.3333333333333,1,0,NaN,NaN,,
pAF,5635,f,1,229,192.420040849596,214,70.0778642936596,14,14,5.2490234375,1.1241,5.0-5.5,mid
pAF,5641,f,0,NaN,243.681717648724,259,70.7865168539325,0,0,NaN,NaN,,
pAF,5649,f,1,210,189.240027127242,192,80.8729139922978,17,17,6.4697265625,1.422,6.0-6.5,mid
pAF,5659,f,1,220,204.957889995341,213,81.6062176165803,10,5,5.859375,1.3266,5.5-6.0,mid
pAF,5671,f,1,225,220.637981090622,217,83.1134564643799,11,7,6.2255859375,1.332,6.0-6.5,mid
pAF,5674,f,1,241,204.315611032143,212,69.2307692307692,25,23,5.126953125,1.2051,5.0-5.5,mid
pAF,5713,f,0,NaN,219.275712953779,265,83.223249669749,28,0,NaN,NaN,,
pAF,5716,f,1,248,182.624380744106,217,70.1559020044544,27,19,4.638671875,0.8865,4.5-5.0,low
pAF,5727,f,0,NaN,220.88789905548,224,74.2924528301887,1,1,NaN,NaN,,mid
pAF,5737,f,0,NaN,216.573565492647,243,79.145728643216,5,1,NaN,NaN,,
