population,profile_id,source_batch,source_simulation_id,GCaL,GK1,GKr,GKs,GKur,Gto,GKACh,GNa,GNaK,GNCX,GSK,GK2P,GSAC
IREpAF,4162,initial,126,1.03564728931423,0.622388720583824,1.45980211229974,1.86947314671528,1.99621026246266,0.632100900458562,0.915779428119201,1.97131072814773,1.57393634838617,1.81901345674336,0.669142763790443,1.23232471008544,1.0919035910245
IREpAF,4284,initial,132,1.2879627056828,0.893430554549707,1.76209625747713,1.9457954386102,0.508954996737558,0.819665603331712,1.75605974814436,1.40924183876361,0.536835259415271,1.5246513443073,1.86440452866957,1.7553652990059,1.61617439669431
IREpAF,4314,initial,133,1.50788055498011,0.646509197180746,1.34412170141274,0.92784822121861,1.36264210854739,1.66234325383948,1.0796990277168,1.54701605190379,1.91172266472675,0.987965509740631,1.44827351797913,0.555235334366797,0.963658000675328
IREpAF,4444,initial,140,1.33784597388488,0.752914792073891,0.587676030811916,1.41603831568169,1.09230321406472,1.76737461042954,0.80005106331861,1.43380493915294,1.11189835495506,1.13992654391439,1.74765761091366,1.24930457164591,0.983580518999925
IREpAF,4449,initial,141,1.31123850319167,0.674210818390858,1.27443019626042,1.65915348231937,0.825624969746512,1.81213291985886,1.63306733127062,1.32014517996593,1.28713156588634,1.22724665309587,0.685575540839577,0.771069149676124,1.39839892669007
IREpAF,4547,initial,143,1.11048632441496,0.613112630507699,0.773537329260379,0.75251363904633,1.24603992887804,1.38175495105397,1.02858184215637,1.95699188092804,1.37344379923591,1.75544568376972,1.21476634864788,0.875111836702606,0.898669368223416
IREpAF,4608,initial,145,1.10683189120798,0.530148629007988,0.589762874215959,0.770601525363144,0.845302314135721,1.83774591691764,0.687373771449575,1.48984203109534,0.893492016937033,0.924949417134309,1.81924177861645,1.87182884254004,0.738525523519666
IREpAF,4899,initial,152,1.2424480945722,0.840605145548893,1.69221487364565,1.78402227753325,1.74022935838528,0.518118258863,1.40515696891583,1.76138336489599,1.05443007552624,1.71489411252917,1.35068720262823,1.13643400597135,1.32473085324495
IREpAF,5067,initial,157,1.06369053851795,0.971989792409501,0.650807615847008,1.39232610696615,1.57018022259351,1.29603889773174,0.511084560155749,1.44274681213808,0.542565860063447,1.21721889215293,0.705006384831546,1.94157688714866,1.19789735938646
IREpAF,5074,initial,158,1.58819220859801,0.643233445583576,0.974302928672497,1.42253720485808,1.47176979513111,1.63281936360778,1.91522676768217,1.41213740237157,1.60794311082284,0.864118340154414,1.15222452720387,0.98035915232259,1.27941972022006
IREpAF,5103,initial,159,1.45993809760594,0.618381492949086,1.20065627517115,1.35660990708463,1.22616700226469,1.68396780724433,1.85595904398721,1.65912212506679,1.15953876548182,1.04408521389647,0.720872574814651,0.973481010100405,1.21521157899929
IREpAF,5552,initial,175,1.14348736092992,0.816904736570645,1.05454097434224,1.72718238175578,1.98277336043765,1.14875285476503,1.62064774352738,1.74020164233667,1.27335111115938,1.60549511693711,0.569718964173257,1.04195154195431,1.97981405397469
IREpAF,5860,initial,184,1.0306659091382,0.884381193999144,0.542813268928559,0.846484926740417,1.2086681830844,1.00375379224504,0.905863101822681,1.37785482579894,1.40023666753474,1.55536284439974,1.82839789686988,1.41007758177568,1.73596727867564
IREpAF,5947,initial,187,0.933797792346874,0.966781565812165,0.971659604020751,0.831198979200499,0.609397095358393,1.49261672466837,1.21049668396154,1.4927793986295,0.531599160104647,1.22270656160659,0.962284049837088,0.701115687387272,1.61063111336328
IREpAF,6006,initial,191,0.925533488208466,0.688243251508055,0.665941864257859,0.744161243425258,0.807346412200194,1.67627225743055,0.778331641084442,1.87560419582387,1.00302305699279,0.894004750307574,0.564967453472338,1.07606448138147,0.83000431377862
IREpAF,6010,initial,192,0.870245245486978,0.845868557836463,1.38545958827338,1.19529788677752,1.20333999027535,0.95010727504036,1.78519997103049,1.62807384588431,0.538593045170415,1.5633682819445,0.660748781483145,1.91131526501822,1.75581596973695
IREpAF,6048,initial,193,1.6949836312403,0.752848794653401,1.22618041060683,1.76779330416084,1.9330819094561,1.47683214462928,1.11988256120772,1.84713744719234,1.66465600989843,1.58423434592045,1.84393569274733,1.30295434367021,1.45525508274826
IREpAF,6140,initial,196,1.61819580211757,0.968353593373893,1.89877072796634,0.959405225698372,1.47206146103776,0.900702137657894,0.604617908429706,1.94224458796765,1.36559620781645,1.92321602970218,1.96621172003518,1.93191453898157,1.71052605897659
IREpAF,6235,initial,198,1.56545329136289,0.532028018339927,0.725582864793585,0.979812079107745,1.41892410717281,1.90928120537976,1.49115894509113,1.92157795584329,1.32551110961457,1.38300721282669,0.753353805111365,1.42140403826714,0.956271709674062
IREpAF,6646,initial,206,1.04373161749539,0.863298836710743,0.604507319751724,1.00550609013774,0.73016209941662,0.753340128498101,1.92280005035746,1.58754078139345,1.47948427435623,1.67039138053475,1.88918318170222,0.70433590321855,1.97586153283715
