population,profile_id,source_batch,source_simulation_id,RMP_bcl1000,APA_bcl1000,PlatA_bcl1000,mx_dvdt_bcl1000,APD95_bcl1000,APD90_bcl1000,APD50_bcl1000,APD20_bcl1000,rep_failure_bcl1000,rep_EAD_bcl1000,rep_DAD_bcl1000,alternan_bcl1000,CaT_min_bcl1000,CaT_max_bcl1000,CaT_amp_bcl1000,CaD90_bcl1000,CaD50_bcl1000,tau_decay_bcl1000,SCaEs_bcl1000,RMP_bcl500,APA_bcl500,PlatA_bcl500,mx_dvdt_bcl500,APD95_bcl500,APD90_bcl500,APD50_bcl500,APD20_bcl500,rep_failure_bcl500,rep_EAD_bcl500,rep_DAD_bcl500,alternan_bcl500,CaT_min_bcl500,CaT_max_bcl500,CaT_amp_bcl500,CaD90_bcl500,CaD50_bcl500,tau_decay_bcl500,SCaEs_bcl500,passes_calibration
pAF,5568,distributed_node_runs,495,-76.3286701186942,120.876430125047,59.0120854288133,337.582828519196,237.536796581968,178.649997166911,17.9884729619953,1.85643931600498,0,0,0,0,0.103290013862305,0.765476393313106,0.662186379450801,367.353457527162,103.154600359776,145.130992438481,0,-75.0498214134745,119.088551302055,58.5330847253375,322.596025062633,204.470392200579,159.904431628813,18.4373345796848,1.82538895352627,0,0,0,0,0.139515837219144,0.573708884743583,0.434193047524439,313.355158932674,110.344663748045,150.470346621622,0,1
pAF,5577,distributed_node_runs,496,-73.4170353087171,105.453974180724,39.4521016009344,231.861713850851,236.080691178853,168.593096310098,7.6298156394696,1.77116692589334,0,0,0,0,0.105294371467596,0.669127262230321,0.563832890762724,385.824557334636,101.795377312781,145.556897737667,0,-72.6004785205238,103.623037735527,39.0625619923942,220.244100044187,176.105309400104,128.752718335218,7.8375203030846,1.79759922575249,0,0,0,0,0.119923503049371,0.396786066122932,0.276862563073561,325.968859416578,111.211823063986,167.884709632626,0,1
pAF,5591,distributed_node_runs,497,-77.0684105677605,100.660837711133,58.0811228101575,201.800181651611,286.516101381392,200.972798062263,36.8571059456299,2.84984283920494,0,0,0,0,0.0814884027391628,0.527749295068862,0.4462608923297,379.137393818855,111.31789049926,149.68080681865,0,-75.6089512448047,98.5201941329367,57.0154495640202,191.065017026788,226.100156525976,163.904950597534,37.4205652055134,2.75257287840213,0,0,0,0,0.105905877703467,0.394416864718429,0.288510987014961,318.14413303836,115.811832601416,158.934385966797,0,1
pAF,5623,distributed_node_runs,498,-76.0732605698658,120.643036174978,60.754751431183,338.898677822835,325.264338071684,237.892284996204,21.7093724941151,1.75431726362876,0,0,0,0,0.0994694150758507,0.785659309388784,0.686189894312933,357.095452571659,111.028678241812,142.623073475763,0,-73.465437870819,114.626816507607,58.2993935053982,293.20378543624,273.391463707456,204.751017434985,23.8704866280023,1.80600892845177,0,0,0,0,0.132641117961566,0.589609206335793,0.456968088374227,313.35017681701,119.258338785829,144.997275140648,0,1
pAF,5635,distributed_node_runs,499,-76.2868543229856,106.5827435985,56.7675076862912,235.773096577017,274.867490430886,192.420040849596,28.0972183966587,2.13620201428421,0,0,0,0,0.089882760582921,0.630940013956397,0.541057253373476,382.339824262592,107.331869539914,149.184802055448,0,-74.9938524134704,103.965488895285,55.4022453700691,221.202531378669,222.443366237159,161.529173150866,28.4812488121606,2.11565483131562,0,0,0,0,0.12424501374749,0.487269630821973,0.363024617074483,316.929638425252,110.844257869659,153.730595506813,0,1
pAF,5641,distributed_node_runs,500,-76.4465903527352,107.340959862791,58.0530773673898,242.037246935422,327.875290625401,243.681717648724,36.2711397921812,2.1003313473193,0,0,0,0,0.0917606819419351,0.672533903877478,0.580773221935542,375.501684693198,113.244505358089,153.145868675284,0,-74.3458963839874,103.199884264132,55.8556003646255,217.53320518809,271.291561017544,207.484168350409,35.790105285334,2.10851549754079,0,0,0,0,0.123926738259408,0.508427827099496,0.384501088840088,319.259177775872,118.969101869963,157.27593219818,0,1
pAF,5649,distributed_node_runs,501,-79.6754941339686,123.656843896199,66.5617442717734,363.429336580739,243.057946202316,189.240027127242,35.3375348535192,2.25981858775049,0,0,0,0,0.0890252192470893,0.626245955291714,0.537220736044625,363.080216858296,118.784177423826,142.432501971736,0,-78.313527483066,123.512513345086,65.8275264392754,359.741268732971,209.457205038092,170.860723519083,35.5304034928813,2.16686085521724,0,0,0,0,0.114563510544519,0.465401243249671,0.350837732705151,317.255330626427,127.859254088653,150.298145047511,0,1
pAF,5659,distributed_node_runs,502,-79.0248784280615,123.83228768967,63.6673661564502,360.630232316833,250.591017136823,204.957889995341,26.0708326060048,1.77209796790703,0,0,0,0,0.0940885494661801,0.716093510897172,0.622004961430992,376.441127955426,118.958726518053,149.429003611695,0,-77.7666745504081,122.893019161575,61.9991904469673,352.585698917395,218.42609788441,182.246940679241,22.1211396777908,1.72206563825966,0,0,0,0,0.131584603409753,0.557802556339141,0.426217952929387,317.356624673583,122.234195607314,152.695626742992,0,1
pAF,5671,distributed_node_runs,503,-80.7507079251613,127.758306969231,65.0496106610892,400.247178465087,281.915241463961,220.637981090622,25.2285364542477,1.64211944917042,0,0,0,0,0.0886244686884693,0.696255429984866,0.607630961296397,373.253798440055,131.140098002121,143.034385098785,0,-79.151806437996,127.120784366534,62.4956179835176,393.517701699192,232.101567623882,185.412752189452,17.5588741671199,1.58548145851455,0,0,0,0,0.120024530826674,0.528148244594368,0.408123713767694,315.885926245908,127.136845134275,147.992722178335,0,1
pAF,5674,distributed_node_runs,504,-78.5913405139555,109.110650242113,65.3754722457216,250.744196972715,286.818026421053,204.315611032143,45.6231473100124,3.06988904026366,0,0,0,0,0.0819497750525161,0.557161913544977,0.475212138492461,371.794998264042,115.011509954376,146.057057805214,0,-76.9134017303438,107.392204760943,64.0588035163778,241.019416669425,231.047508144966,170.067079784676,44.7545687033162,2.88935422849318,0,0,0,0,0.108277801466159,0.428947557646265,0.320669756180107,315.169959404298,118.711815132305,151.792429595119,0,1
pAF,5713,distributed_node_runs,505,-73.2904950215407,116.58104268523,64.7866029054871,300.44073074925,331.423394552949,219.275712953779,36.5092571137211,2.90428891783085,0,0,0,0,0.0881542232830836,0.60231368544129,0.514159462158206,373.739030225173,113.072336488003,146.168298721669,0,-70.8656626422703,106.473402666842,62.0923924099825,234.661746311835,252.559185628856,171.854417292016,41.9658702032793,3.23760527666673,0,0,0,0,0.116778757355841,0.460790549583567,0.344011792227726,314.241877747449,116.385464989595,145.180275343936,0,1
pAF,5716,distributed_node_runs,506,-75.3284754310373,105.377941122759,61.1576239870994,226.280219309909,239.461016162488,182.624380744106,42.9293509155614,2.83976588974474,0,0,0,0,0.103019198465425,0.779154432104254,0.676135233638828,373.861332662826,104.846199708809,147.216445132222,0,-74.4808579209694,103.25883779634,60.3362548198521,215.07347545158,204.524326100465,161.09139318646,44.1465030217441,2.75153983384735,0,0,0,0,0.145408423587256,0.608503162259237,0.463094738671981,311.901863596362,108.660421256856,147.379760962572,0,1
pAF,5727,distributed_node_runs,507,-79.0109820351139,115.589377558944,59.6270241180987,295.101479554634,287.848107709353,220.88789905548,25.6670287427842,1.8628937965841,0,0,0,0,0.0825600802443817,0.571048076245013,0.488487996000631,386.695009058953,119.718287416348,157.547569054155,0,-77.4823720155162,114.083300496177,57.7704205128554,285.513374258567,239.576940055093,188.647864142858,22.4218471623899,1.80802577030772,0,0,0,0,0.112300056377418,0.438837689696995,0.326537633319577,322.75026892695,122.635718009038,164.939658984097,0,1
pAF,5737,distributed_node_runs,508,-74.4726463834161,113.802150948979,58.7650840805528,282.947151008351,288.043185713504,216.573565492647,23.9633354105681,2.29810528470261,0,0,0,0,0.104684499372654,0.772092143447499,0.667407644074845,371.316571431598,103.863248737442,151.130209474961,0,-72.8050508824242,109.106711384885,57.9015399256288,251.501423879931,243.965989017037,188.41687442801,27.9462322844738,2.3617436241293,0,0,0,0,0.139850362729588,0.569056591462255,0.429206228732667,315.889452775002,111.099712255789,155.098758792919,0,1
pAF,5739,distributed_node_runs,509,-70.1506288632422,100.21149517516,42.4353565433101,201.310995167126,278.432746985309,198.56505408114,11.7626075716689,2.02905845683563,0,0,0,0,0.11475191352241,0.819117440245098,0.704365526722688,376.352262982218,96.2992459384259,145.658764299396,0,-69.1347556968227,94.6879010540867,42.5236221430249,171.868701903261,220.740238739014,160.32383028113,14.2116858048321,2.17307253265608,0,0,0,0,0.140988063044163,0.518493711192959,0.377505648148796,319.911479377795,105.709001278625,157.268257941064,0,1
pAF,5763,distributed_node_runs,510,-75.3845273722845,103.303558227854,50.0577519804369,219.731444477945,304.382692833424,223.565709161325,18.1988945771955,2.28014944811002,0,0,0,0,0.0962545062749319,0.627742137448973,0.531487631174041,372.848869537964,104.969940131625,151.041231199419,0,-73.8011513790319,100.461325589796,50.0927345358647,202.637769193774,233.968107456381,174.000937076871,20.3366976512116,2.3081582234372,0,0,0,0,0.112034462755839,0.400766138199134,0.288731675443295,321.496291239037,114.936983221462,166.594109196608,0,1
pAF,5776,distributed_node_runs,511,-72.8521455357782,118.339648183547,49.7649942485582,320.924893364337,284.1797391949,200.841428299238,9.74075540037302,1.71702100221592,0,0,0,0,0.113738899925571,0.822602489718151,0.70886358979258,381.514681022534,98.8487020735993,152.595780007374,0,-71.7983496495104,113.809497018658,49.4656433757516,287.787930912574,232.045338262629,169.62750821864,10.534243706923,1.76979593603755,0,0,0,0,0.149214883434048,0.576615956367596,0.427401072933548,318.273173243448,105.124032122709,156.282714023844,0,1
pAF,5779,distributed_node_runs,512,-75.6597002072635,99.3139154927332,58.6462004203965,193.357575931084,269.606037840575,203.894052710464,45.7068054184492,3.23919168426073,0,0,0,0,0.0945279016014347,0.646427912933584,0.551900011332149,386.480314773165,110.106131422486,155.524593723613,0,-74.5368580717954,97.049047078057,57.6442307708352,182.112132068574,222.943016577789,175.121858061648,46.0335985053862,3.14484600418291,0,0,0,0,0.126851671725702,0.479964137807911,0.353112466082209,320.798104410427,114.853579254377,159.961542600226,0,1
pAF,5780,distributed_node_runs,513,-76.5774658128612,92.692080361118,54.7691335172642,158.008482781118,238.748625435648,186.048994051576,42.0784869958952,3.38983959394682,0,0,0,0,0.106525495218226,0.793401459415706,0.68687596419748,380.026742342015,100.968409624787,147.866553498128,0,-76.0813653336752,91.6248344648023,54.6739365299216,153.989699834567,205.170649505653,165.056243667539,43.9587429056774,3.18293051719229,0,0,0,0,0.147364416273557,0.589458764568224,0.442094348294667,315.124380576668,105.714175460558,153.27721174083,0,1
pAF,5781,distributed_node_runs,514,-75.7176817164332,109.498389395268,58.3362927645305,254.183874764497,301.237175126145,220.378521557075,28.4436570147809,2.33911752492713,0,0,0,0,0.088967338713632,0.602812476531678,0.513845137818046,381.576939804181,111.529732061594,154.701811066319,0,-74.0568326019951,105.905407805888,57.0392830155555,232.019560992466,240.508073699577,180.568734047014,29.980739082017,2.35368374262544,0,0,0,0,0.117008318216501,0.446278741377629,0.329270423161128,320.396773974568,116.696683344977,160.078509450335,0,1
pAF,5782,distributed_node_runs,515,-71.9242629242771,110.587654543435,53.77996125694,262.871627798127,224.668232009957,168.947658941877,18.3467358076305,2.48367759688699,0,0,0,0,0.125802977357758,0.907356917620745,0.781553940262987,365.997063053233,95.8671325051837,143.527568259454,0,-71.1322994453035,108.250669308702,54.7126397402423,246.786485068335,182.242794829199,144.823567406449,21.846732457896,2.4985119996054,0,0,0,0,0.151421594901227,0.573155621713025,0.421734026811798,316.246316785724,106.923045755491,154.339045125986,0,1
pAF,5795,distributed_node_runs,516,-73.4085053038341,100.773596945144,54.2361327596238,202.305088136712,287.460331012939,204.541570291498,27.9850464345727,2.88417736098199,0,0,0,0,0.101930245601965,0.686479119309155,0.58454887370719,381.388587360736,104.17948892399,152.726060895775,0,-72.0310757657828,96.5938438383464,53.8802119760905,180.112991307488,220.928416477134,164.743335014464,32.2593010033015,2.98372761070641,0,0,0,0,0.127910467981222,0.467754861941727,0.339844393960505,320.962231193575,111.74154768237,160.141213383272,0,1
pAF,5806,distributed_node_runs,517,-76.154375253296,106.651159095507,59.742333288429,235.91816698022,297.462612900003,214.544585853138,33.8546382834757,2.86322113731876,0,0,0,0,0.0866543295011422,0.566992036875072,0.48033770737393,385.680875061844,112.404285234414,154.792458707857,0,-74.578591859937,103.642008757651,58.5643652988427,218.466567063646,236.639962091798,176.023356140249,34.9095149834502,2.84081934144342,0,0,0,0,0.113394929602925,0.42025253000254,0.306857600399615,322.089647316778,116.922982155291,161.866266205509,0,1
pAF,5822,distributed_node_runs,519,-76.8130024093396,122.231186608092,64.0957525631377,350.925272918578,322.182464556448,224.702912646848,28.4146731048895,2.0468968724017,0,0,0,0,0.0899831047618459,0.656985484803465,0.567002380041619,357.86009618039,110.33072427888,140.2094683037,0,-74.2312767286156,117.492292288756,62.0055362624449,312.362055232945,259.227539798936,181.605467065088,30.6628156034749,2.06259788638272,0,0,0,0,0.11738518357557,0.496779251333001,0.379394067757431,310.848628510394,116.625487434136,142.077514342375,0,1
pAF,5826,distributed_node_runs,520,-77.009885545243,114.34048962556,61.3329593372325,284.650695808906,274.667606118077,201.799615043237,33.0201580495414,2.16138037398923,0,0,0,0,0.0927230272331436,0.661549368537465,0.568826341304322,383.701163210331,112.10034687641,152.130377589245,0,-75.5515747414475,111.916504748478,59.6032645717401,268.964613358504,225.239136103417,172.235191975804,31.6040838840272,2.12971280686179,0,0,0,0,0.128631846349778,0.511950860253128,0.38331901390335,318.298446081419,115.298763453939,155.039960896433,0,1
pAF,5853,distributed_node_runs,521,-75.831498730965,111.889442505876,53.1883596933144,271.352447578724,234.102471355691,189.57877703516,16.0788781278752,1.98336959719018,0,0,0,0,0.110572112675177,0.79409833150836,0.683526218833183,374.493472398724,101.731153745975,151.283029345402,0,-74.9773068743075,111.002625303356,53.5007074896262,264.317804878266,205.923301018858,171.173640294521,16.7741801042612,1.95118797037867,0,0,0,0,0.140706862483725,0.538003879725851,0.397297017242126,319.167219293471,110.642565228096,162.137843642153,0,1
pAF,5859,distributed_node_runs,522,-81.11900983458,128.99265628624,61.6381550880874,399.272268141236,205.817868120183,167.7117936574,15.2868556419271,1.53604743671895,0,0,0,0,0.0974771748771659,0.719820739037711,0.622343564160545,384.978855730173,108.236954704866,150.994278583579,0,-80.5039134618086,127.893788309826,60.4589690495441,392.847787825847,181.279983892731,149.599958459879,13.9617231707271,1.5196207642548,0,0,0,0,0.140140897539316,0.571439140244519,0.431298242705203,314.883657598664,109.661677129927,152.372432055446,0,1
pAF,5871,distributed_node_runs,523,-79.4264348715669,118.136133272224,63.8493564024109,318.255143097635,283.16773969309,209.469880484459,45.0255240994156,1.90418310576933,0,0,0,0,0.0837995878659171,0.616670753604144,0.532871165738227,360.084433713542,121.264326483033,139.502464462932,0,-77.7581502279611,117.001400507859,61.9705360802514,309.703824602265,235.520387243043,179.02294408335,36.9571665824587,1.82635860965456,0,0,0,0,0.109920610335076,0.468340055055291,0.358419444720215,313.468884532238,125.90684514711,144.265399892802,0,1
pAF,5882,distributed_node_runs,524,-77.4304839466399,123.733129611823,62.4859428422754,370.700660872625,273.821468045251,200.853576568014,21.7731643103325,1.78334775603435,0,0,0,0,0.101959654402273,0.793516810541658,0.691557156139385,339.376572497764,103.899685665019,134.227065450509,0,-75.4900580389417,121.951920579768,62.0440417954544,351.831905013789,231.405609959314,173.170830654562,23.6054745186739,1.75158629029829,0,0,0,0,0.129138932407355,0.579928713478013,0.450789781070658,305.582660473963,115.978384791448,137.937472064615,0,1
pAF,5893,distributed_node_runs,525,-77.5948981997271,124.257339957369,61.9793408826389,368.692813298966,220.125640227365,169.393255332798,20.1662765548754,1.9625787844343,0,0,0,0,0.106248977553403,0.793708466524618,0.687459488971215,363.098013563475,103.255082317497,141.87306378182,0,-76.3930337104915,123.712594956911,61.6754401104523,360.889937465565,196.822405127627,158.478338873199,20.096746041927,1.90019611010575,0,0,0,0,0.143041640685822,0.595049734841886,0.452008094156064,312.65022449824,112.478062033213,148.381287254504,0,1
pAF,5901,distributed_node_runs,526,-77.2804875155042,105.359916910591,48.7391513617372,231.031227141664,219.918901132274,171.239089227645,14.804808725552,1.92932064908382,0,0,0,0,0.0971486179046869,0.646797750207255,0.549649132302568,378.725927199768,104.848458963032,147.689330356288,0,-76.4508644748056,104.96606390995,49.2619548939954,228.178252806943,183.076719753168,148.168324280388,15.3682908837472,1.88522402606395,0,0,0,0,0.118929484943023,0.428368022054701,0.309438537111678,321.734827491779,113.347699405967,165.316532063531,0,1
pAF,5907,distributed_node_runs,527,-72.9600342050579,114.650594530966,52.4597456412155,289.790966486251,316.021835614454,217.305542871283,14.6309630519681,2.11070615676726,0,0,0,0,0.0923777894172835,0.592148432598492,0.499770643181209,388.104435920504,107.142566271425,157.177132098234,0,-71.2016305649141,107.333575729967,51.2145254339798,241.835190290998,242.543952344909,169.420762747417,17.3233341463201,2.26820613942982,0,0,0,0,0.116678361094635,0.416801175943838,0.300122814849202,322.91123936771,112.424969917924,163.370469325114,0,1
pAF,5909,distributed_node_runs,528,-72.2625737873083,83.1614132557149,45.790503225831,118.644776547576,296.061228888255,224.613761896566,30.2116545200988,3.66810785016423,0,0,0,0,0.117085007869553,0.838306323615762,0.721221315746208,380.483421276651,97.7119993525412,149.824421026347,0,-71.4160651315814,80.4460994849668,45.9328544070454,108.265812974839,237.22811537945,185.487533108262,33.7659209075136,3.78989170415298,0,0,0,0,0.144398608568211,0.529557335120269,0.385158726552058,321.622671961657,107.423474093233,160.216194175959,0,1
pAF,5923,distributed_node_runs,529,-77.8339035739047,126.534817300816,60.8067731473218,379.289166029327,271.876252932147,224.569797827506,15.4778117184323,1.96462795390107,0,0,0,0,0.102539058631467,0.689151488654706,0.586612430023239,397.585245635964,114.695816614032,166.923757846092,0,-76.8086629379722,125.437831691049,59.4269736552727,369.216374964965,238.50614048713,199.651986307672,13.8837442760814,1.92980045180229,0,0,0,0,0.137682619000148,0.513455979234895,0.375773360234748,326.540617530391,118.555210805476,171.839890591018,0,1
pAF,5925,distributed_node_runs,530,-75.4855668359032,110.703110601984,55.281534310533,264.955828095206,275.121588894217,204.424200169626,20.4646452809902,2.5116723584797,0,0,0,0,0.0978496641997147,0.630360788711868,0.532511124512153,369.832400495136,106.81061260173,151.091047955416,0,-74.1070785103004,108.682939798294,55.6622985457906,249.93072326825,211.574803215015,162.27113019149,22.9511422577089,2.52100171067286,0,0,0,0,0.112247603663846,0.398944156363528,0.286696552699682,320.728206449781,117.939684246729,164.345432326329,0,1
pAF,5952,distributed_node_runs,532,-78.6194111072046,115.365373254627,65.3698936340484,295.445775471446,272.239311576668,201.736454128426,47.6525182704136,2.29659938878467,0,0,0,0,0.0868487518596029,0.634785322864769,0.547936571005166,364.73026402948,116.808172180004,142.10721508133,0,-77.0098466493606,113.885329204541,63.6856659076999,285.24821643806,230.288432501417,176.527385610443,45.3012688298841,2.18656760527665,0,0,0,0,0.117372371115936,0.495441106871767,0.378068735755831,313.693554911122,121.750267313022,146.069814487582,0,1
pAF,5959,distributed_node_runs,533,-75.007361394574,110.230105828195,54.490953310826,259.60900329255,247.48472989627,167.066675432157,19.7484833223571,2.4651197144558,0,0,0,0,0.0918770813661944,0.584037396123062,0.492160314756868,378.52263890412,105.127385328662,146.295041285378,0,-73.7972535733504,107.842566396396,54.6389600398071,243.912928384955,181.329990308444,129.648221173542,21.5748509520818,2.46936991559414,0,0,0,0,0.112256641637344,0.398383904928896,0.286127263291552,318.490637553452,111.370233046197,158.357463910008,0,1
pAF,5991,distributed_node_runs,534,-79.9619535934053,121.314682211246,60.8213374797588,343.297546638449,235.432634857512,172.802849129097,20.8551971889756,1.71252360741346,0,0,0,0,0.0789515911474273,0.529940920780613,0.450989329633185,365.647013812762,114.037386100645,144.685959373184,0,-78.7223419524329,120.78790374247,60.0069688865728,338.859570877048,193.935345128029,148.576570889869,19.5969857288183,1.66604785125674,0,0,0,0,0.10180482550807,0.399948001833364,0.298143176325295,314.109355628651,119.5528124089,153.323523637767,0,1
pAF,6009,distributed_node_runs,535,-73.3384936180295,120.218326278604,61.278370737906,332.134390361034,258.189252393662,182.99617487182,23.1229087970496,2.1066797311214,0,0,0,0,0.100546693226868,0.750103993390279,0.649557300163411,366.972826159887,106.036276227947,144.982478279732,0,-71.9123664862969,114.842550244048,60.0115668992138,292.830280491298,210.713940856771,155.856768791538,27.1565665994058,2.17034925258486,0,0,0,0,0.138125391302347,0.580445369083411,0.442319977781064,310.385863199164,110.583373227237,143.217741692193,0,1
pAF,6017,distributed_node_runs,536,-77.027212308716,109.382277661671,58.8630973143911,256.281782397051,321.366862720992,241.527890365491,30.6775087040878,2.65148625761503,0,0,0,0,0.0917043601646883,0.607802456659055,0.516098096494366,373.211135484082,113.134563692875,155.273641759974,0,-75.0540589777553,106.768352427834,58.1944033444467,238.565697102577,262.302486647244,202.402958585742,33.081501224493,2.63480733320102,0,0,0,0,0.11071198909586,0.414408517653989,0.303696528558128,324.18524370364,124.01358286976,167.299975955642,0,1
pAF,6030,distributed_node_runs,537,-74.173034759999,94.1538074834417,54.1294885790221,167.105684027628,300.692135127741,231.152985615576,42.7767607432761,3.02174532422214,0,0,0,0,0.101969730117028,0.737730108377421,0.635760378260393,384.972605055111,105.301137605631,158.773025241259,0,-73.088011575659,90.8437491319634,53.0736414179494,152.012124544731,252.038964600222,199.331995923723,44.5117834094599,3.0499005749698,0,0,0,0,0.139684995872719,0.54761998784168,0.407934991968962,319.301145555532,110.410437095823,160.391035719769,0,1
pAF,6034,distributed_node_runs,538,-74.9867765502037,98.2213000701661,56.8645650983893,188.741730498093,259.1815750838,192.028810730582,41.1723045407707,2.9844830398215,0,0,0,0,0.0956960891250144,0.659190708985874,0.56349461986086,380.052055338623,107.262273880668,151.850703814455,0,-73.8661885774956,95.7500524795968,56.0803093863311,176.371655367505,211.562224863512,164.37649953469,43.4046138021331,2.93184587902579,0,0,0,0,0.126866596241271,0.483969331011271,0.35710273477,318.704322583304,113.241784161859,156.196980064229,0,1
pAF,6068,distributed_node_runs,539,-72.2810730008833,108.741366794199,51.9961384397842,251.083032802223,326.990100090683,227.21573572643,17.3901408894308,2.37606085353764,0,0,0,0,0.0963644153736579,0.623363194397771,0.526998779024114,374.039068530758,103.899947090278,151.932246248054,0,-70.2552167584534,100.044512288495,51.0022867506234,199.355989677823,245.80995527326,170.609424461611,22.0485772510074,2.66830938947533,0,0,0,0,0.114450169960909,0.408320087545231,0.293869917584322,319.584068923476,112.333344295144,160.416072931746,0,1
pAF,6087,distributed_node_runs,540,-70.0119846532445,108.541142099933,49.6333944422095,249.4559747194,231.493559608258,164.42713393359,14.8607835845542,2.24200692536397,0,0,0,0,0.114333255938389,0.799476917359136,0.685143661420747,381.067603061252,99.1746661274301,147.346559025859,0,-69.8694692308332,106.720514994793,50.3565643274671,238.296550098734,184.277013011339,138.176983893856,16.454490621476,2.25936585785894,0,0,0,0,0.146190975250481,0.544530749163555,0.398339773913074,318.622212912887,105.444992050045,155.16963071805,0,1
pAF,6091,distributed_node_runs,541,-80.5919424197934,125.360255169246,61.6659051995583,376.591894136598,253.139930567086,203.58107431548,17.8258728463479,1.54412643782416,0,0,0,0,0.0759147177710557,0.539217662654304,0.463302944883248,378.658593700915,134.544449101057,146.117546903479,0,-79.5844092076653,124.690292152016,60.1856658140324,371.82760321058,201.111628391496,163.377065891789,15.1449043732682,1.51363627709725,0,0,0,0,0.0989955480100723,0.398724609606716,0.299729061596643,318.471953526736,130.045159831541,153.166446488377,0,1
pAF,6127,distributed_node_runs,543,-79.4145235305127,116.916608115779,62.2845902506095,303.634021066709,204.679943444768,164.961683014022,32.3648681830673,1.932091573035,0,0,0,0,0.0925362295894738,0.676666525183939,0.584130295594466,376.383697430843,111.194193955365,145.860767554482,0,-78.5598306838003,116.163213815005,61.1775911312385,299.404059855049,181.397668547663,150.507235137688,30.5840175063604,1.86957146646455,0,0,0,0,0.129680564254878,0.531135844247805,0.401455279992927,314.78543465081,115.064991349776,149.452784104543,0,1
pAF,6161,distributed_node_runs,544,-75.3888900480405,121.037310370123,57.2616981288446,343.59506044246,326.685116186782,242.779597046043,13.6767427492159,1.58378608096245,0,0,0,0,0.101742743166785,0.813278577695639,0.711535834528854,362.214306161368,115.246762127084,146.910378416643,0,-73.0550800560718,114.646363615779,54.6507051024256,295.592275852141,270.120979035099,205.160163731944,14.3679109938457,1.6543393535685,0,0,0,0,0.133749539866259,0.585357500169033,0.451607960302774,315.17679803284,120.267218106164,149.176071672362,0,1
pAF,6182,distributed_node_runs,545,-78.6006204026836,121.063984103215,56.9769829704765,342.294346706856,265.565943983245,212.867061512938,14.4980574506262,1.60507441429945,0,0,0,0,0.103193168639075,0.787173367392624,0.683980198753549,370.140880471321,106.320153776738,153.397712960379,0,-77.127574687154,120.344517523464,55.9051948888457,334.469389970047,239.037198249946,198.314700351242,12.7945284793968,1.55230233481416,0,0,0,0,0.14026869017795,0.587757472377676,0.447488782199726,317.63411203352,114.943249605687,161.947855584994,0,1
pAF,6197,distributed_node_runs,546,-78.4425385732175,127.572155858213,63.8108520622469,394.235225468388,313.871200997848,232.035438667124,20.531929487086,1.64596504833025,0,0,0,0,0.0884174340995118,0.691298785819006,0.602881351719494,381.4746536401,131.929622750766,145.265748648698,0,-76.5846919814096,125.206925525266,61.0252001567083,373.218469320443,249.584659280958,187.347257634159,16.3097118049518,1.61667950774063,0,0,0,0,0.1216688246693,0.524786951269791,0.403118126600492,317.574427649331,124.343521369407,147.096633682313,0,1
pAF,6205,distributed_node_runs,547,-76.8974942567838,115.473715300042,55.0426807303973,300.75548461733,278.654955187434,204.588589074985,16.1188441174745,1.79946161514818,0,0,0,0,0.0956403914081872,0.664642597681914,0.569002206273727,361.28982480889,105.425128220428,146.763544147069,0,-75.2279212431083,113.694386229826,55.1031642864934,285.593024276145,226.056333966731,170.64139369061,17.0437085397061,1.77546114638244,0,0,0,0,0.117125510182922,0.458425160166019,0.341299649983097,316.089241938593,115.858061595958,156.977988675513,0,1
pAF,6219,distributed_node_runs,548,-76.2449013674984,122.500135064909,55.6024442383774,346.796532455463,230.07704217056,173.892448905463,12.9353268198611,1.91597709577763,0,0,0,0,0.103011464480792,0.677560554851584,0.574549090370792,390.166699869245,106.244556130318,153.391277338197,0,-75.4259385308387,121.404292756075,55.5102427171547,337.422862540655,192.159878042792,150.685863609924,12.8261584472202,1.89611796486497,0,0,0,0,0.131723935682724,0.474772651934634,0.34304871625191,322.902065631595,111.886457172841,163.631858800653,0,1
pAF,6244,distributed_node_runs,549,-77.7300134332423,121.321587116743,60.4492820343274,341.473082972118,265.495685547809,206.628389461919,20.0465090024954,1.83377659755934,0,0,0,0,0.0942821142216892,0.681733229119885,0.587451114898196,374.348535357349,112.002605129492,152.055127348516,0,-76.2299221757264,119.884539361548,59.3415431625285,328.56131004214,228.222627667972,182.910945708602,19.1301684310019,1.78792247428282,0,0,0,0,0.126875885140752,0.514433767817316,0.387557882676565,318.205283807576,118.598813160948,158.154784908712,0,1
pAF,6259,distributed_node_runs,550,-78.092136319285,113.680341318175,57.6352009608514,281.056569372822,258.415822021554,191.117780761284,21.9756926927512,2.03481895698496,0,0,0,0,0.0851579606577487,0.564130986390154,0.478973025732405,390.627213331769,111.941993822162,155.850097151046,0,-76.8981311135613,112.253345209086,56.7603450685972,272.160129043932,213.911922692332,163.872632033344,21.6917146602173,1.98911840983419,0,0,0,0,0.114711313090511,0.427588258373966,0.312876945283455,321.648207431463,115.25380040229,163.360090265983,0,1
